6,Oxford Circus,51.51651950000001,-0.1307199
6,Oxford Circus,51.51651950000001,-0.1307199
6,Oxford Circus,51.51651950000001,-0.1307199
6,Piccadilly Circus,51.5101283,-0.1348339
6,Trafalgar Square,51.508039,-0.128069
6,Aldwych,51.51200499999999,-0.1189687
7,East Acton,51.5127758,-0.2476803
7,East Acton,51.5127758,-0.2476803
7,North Pole Road,51.5199025,-0.2255136
7,Ladbroke Grove,51.5082078,-0.2035147
7,Chepstow Road,51.5159207,-0.1955695
7,Paddington,51.4309209,-0.0936496
7,Edgware Road Station,51.51988249999999,-0.1678336
7,Marble Arch,51.5133523,-0.1595452
7,Oxford Circus,51.5162288,-0.1319806
8,Bow Church,51.5287753,-0.0167013
8,Old Ford,51.53210989999999,-0.0429126
8,"Roman Road, Grove Road",51.531048,-0.03955699999999999
8,Shoreditch,51.5229106,-0.0777472
8,Liverpool Street,51.5176795,-0.084275
8,St. Paul's,51.5468932,-0.08773
8,City Thameslink,51.5140438,-0.1033475
8,Holborn,51.5180284,-0.1105998
8,Holborn,51.5180284,-0.1105998
8,Tottenham Court Road,51.5171962,-0.1308925
8,Oxford Circus,51.5163033,-0.1311388
9,Aldwych,51.5120957,-0.1189441
9,Trafalgar Square,51.508039,-0.128069
9,Green Park,51.4309209,-0.0936496
9,Hyde Park Corner,51.5029347,-0.1508562
9,Hyde Park Corner,51.5029347,-0.1508562
9,Royal Albert Hall,51.5009088,-0.177366
9,"Kensington, Palace Gate",51.5010142,-0.1843302
9,"Kensington, Holland Road",51.49713879999999,-0.2069513
9,Hammersmith,51.491187,-0.223731
10,Hammersmith,51.4934634,-0.2236314
10,"Kensington, Holland Road",51.49748289999999,-0.2066984
10,"Kensington, Palace Gate",51.4999555,-0.1836283
10,Royal Albert Hall,51.5009088,-0.177366
10,Hyde Park Corner,51.5029347,-0.1508562
10,Marble Arch,51.51335,-0.1595637
10,Oxford Circus,51.5165182,-0.1308243
10,Euston,51.5314825,-0.1344752
10,King's Cross,51.5347488,-0.1245845
11,Fulham Broadway,51.4799039,-0.1958386
11,Fulham Broadway,51.4799039,-0.1958386
11,"Chelsea, World's End",51.4810423,-0.1786311
11,Sloane Square,51.4928113,-0.156879
11,"Victoria, Coach Station",51.4924744,-0.1482485
11,Victoria,51.4309209,-0.0936496
11,Parliament Square,51.5007668,-0.1261294
11,"Whitehall, Horse Guards",51.5049111,-0.1273704
11,Trafalgar Square,51.508039,-0.128069
11,Aldwych,51.5122788,-0.1191599
11,Ludgate Circus,51.51432699999999,-0.1038489
11,Mansion House,51.5127309,-0.08894429999999999
11,Liverpool Street,51.5188119,-0.0796944
12,Oxford Circus,51.5165184,-0.1309686
12,Piccadilly Circus,51.5101265,-0.1348137
12,"Whitehall, Horseguards",51.5049111,-0.1273704
12,Parliament Square,51.5007668,-0.1261294
12,Lambeth North,51.4935082,-0.1178424
12,Elephant & Castle,51.49358119999999,-0.0985682
12,"Camberwell Road, Medlar Street",51.4793161,-0.0941097
12,Camberwell Green,51.47460479999999,-0.0933951
12,Peckham,51.47032369999999,-0.0673872
12,Peckham Rye,51.4645765,-0.0657682
12,Dulwich Library,51.4488677,-0.07447669999999999
13,North Finchley,51.6135087,-0.1754198
13,"Finchley, Church End",51.604606,-0.1882833
13,Golders Green,51.5740013,-0.1987725
13,Finchley Road & Frognal,51.5503454,-0.180462
13,Swiss Cottage,51.5425872,-0.1724737
13,St John's Wood,51.5343581,-0.1742065
13,Baker Street Station,51.5231548,-0.156863
13,Baker Street Station,51.5231548,-0.156863
13,Baker Street Station,51.5231548,-0.156863
13,Portman Square,51.5163404,-0.1549876
13,Portman Square,51.5163404,-0.1549876
13,Marble Arch,51.5134505,-0.1594581
13,"Park Lane, Hilton Hotel",51.5055096,-0.1503864
13,Victoria,51.4309209,-0.0936496
14,Putney Heath,51.4521439,-0.2202911
14,Putney Heath,51.4521439,-0.2202911
14,Putney Station,51.4611807,-0.2164913
14,Putney Bridge,51.4679357,-0.2118155
14,Fulham Broadway,51.4802127,-0.1969798
14,South Kensington,51.4953291,-0.1789909
14,Hyde Park Corner,51.4309209,-0.0936496
14,Green Park,51.4309209,-0.0936496
14,Piccadilly Circus,51.5103455,-0.13441
14,Tottenham Court Road,51.5170065,-0.1305656
14,Tottenham Court Road,51.5170065,-0.1305656
14,Warren Street,51.5241056,-0.1390055
14,Warren Street,51.5241056,-0.1390055
15,Blackwall,51.486813,0.007257999999999999
15,"Poplar, All Saints",51.5123792,-0.0087975
15,"Limehouse, Burdett Road",51.5236032,-0.0343309
15,"Stepney, Arbour Square",51.514508,-0.04844690000000001
15,Aldgate,51.5150654,-0.075847
15,Aldgate,51.5150654,-0.075847
15,Tower Hill,51.50973920000001,-0.0785773
15,Cannon Street,51.5126702,-0.09531519999999999
15,St. Paul's,51.546879,-0.08896889999999999
15,Ludgate Circus,51.5140488,-0.1043187
15,Aldwych,51.5122751,-0.1188606
15,Trafalgar Square,51.508039,-0.128069
16,Cricklewood Bus Garage,51.56195959999999,-0.2224221
16,Cricklewood Broadway,51.5529089,-0.2104297
16,Kilburn High Road Station,51.537243,-0.192318
16,Kilburn High Road Station,51.537243,-0.192318
16,Edgware Road Station,51.51988249999999,-0.1678336
16,Marble Arch,51.5133453,-0.1596007
16,"Park Lane, Hilton Hotel",51.5055096,-0.1503864
16,Victoria,51.4309209,-0.0936496
17,Archway,51.4309209,-0.0936496
17,"Holloway, Nag's Head",51.5841265,-0.0111748
17,King's Cross,51.5347488,-0.1245845
17,King's Cross,51.5347488,-0.1245845
17,Ludgate Circus,51.5140505,-0.1043191
17,St. Paul's,51.5064502,-0.2935763
17,London Bridge,51.5078788,-0.0877321
18,Sudbury,51.5556591,-0.3171114
18,Wembley Stadium,51.55602469999999,-0.2796177
18,Stonebridge Park,51.54571809999999,-0.2615303
18,Craven Park,51.54065989999999,-0.2558117
18,Craven Park,51.54065989999999,-0.2558117
18,"Harlesden, Jubilee Clock",51.5354215,-0.2479155
18,"Harrow Road, Elgin Avenue",51.520765,-0.1810053
18,"Harrow Road, Elgin Avenue",51.520765,-0.1810053
18,"Harrow Road, Warwick Avenue",51.5208194,-0.1809035
18,Paddington Green,51.5207833,-0.1734463
18,Baker Street Station,51.5231548,-0.156863
18,Warren Street,51.52412,-0.1396242
18,Euston,51.53017,-0.123333
19,Finsbury Park Station,51.5646425,-0.1058553
19,Highbury Barn,51.5569649,-0.0979656
19,Highbury & Islington,51.5569649,-0.0979656
19,Islington Green,51.5362387,-0.1019279
19,Rosebery Avenue,51.5239515,-0.1113229
19,Holborn,51.5178118,-0.1098122
19,Holborn,51.5178118,-0.1098122
19,Piccadilly Circus,51.51012619999999,-0.1351309
19,Hyde Park Corner,51.5029347,-0.1508562
19,Hyde Park Corner,51.5029347,-0.1508562
19,Sloane Square,51.4938898,-0.1552165
19,"Battersea Bridge, South Side",51.4811674,-0.1725411
20,Walthamstow Central,51.5830128,-0.019886
20,"Leyton, Bakers Arms",51.5753824,-0.0130696
20,Whipps Cross,51.581499,0.0001219
20,Woodford Green,51.6092549,0.0405521
20,Woodford Wells,51.6148389,0.0281739
20,Loughton,51.655942,0.068161
20,Debden,51.6042352,0.04159529999999999
21,"Lewisham, Shopping Centre",51.46175909999999,-0.0119106
21,"Lewisham, Jerrard Street",51.4650045,-0.0164722
21,New Cross Gate,51.4749904,-0.0403466
21,New Cross Gate,51.4749904,-0.0403466
21,Bricklayer's Arms,51.4661409,-0.2174147
21,London Bridge,51.5078788,-0.0877321
21,"Moorgate, Finsbury Square",51.5202193,-0.08877170000000001
21,"Hoxton, Baring Street",51.5370603,-0.0886892
21,Newington Green,51.5513088,-0.0844365
22,Putney Common,51.4674099,-0.2282218
22,Putney Church,51.4596431,-0.2141257
22,Putney Bridge,51.4582148,-0.1979725
22,Parsons Green,51.4731883,-0.2008051
22,"Chelsea, World's End",51.4810423,-0.1786311
22,Sloane Square,51.4928113,-0.156879
22,Knightsbridge,51.4991195,-0.1644394
22,Hyde Park Corner,51.5029347,-0.1508562
22,Green Park,51.4309209,-0.0936496
22,Piccadilly Circus,51.5101276,-0.1351214
23,Westbourne Park,51.52093499999999,-0.2007649
23,"Ladbroke Grove, Sainsbury's",51.5261769,-0.2177619
23,"Notting Hill, Westbourne Grove",51.5155424,-0.1893047
23,Paddington,51.4309209,-0.0936496
23,Paddington,51.4309209,-0.0936496
23,Paddington,51.4309209,-0.0936496
23,Edgware Road Station,51.51988249999999,-0.1678336
23,Marble Arch,51.5134632,-0.1593655
23,Marble Arch,51.5134632,-0.1593655
23,Oxford Circus,51.5162691,-0.1312544
23,Oxford Circus,51.5162691,-0.1312544
23,Piccadilly Circus,51.5101291,-0.135112
23,Trafalgar Square,51.508039,-0.128069
23,Aldwych,51.5124243,-0.1190358
23,Ludgate Circus,51.5140556,-0.1043203
23,St. Paul's,51.5467816,-0.08978409999999999
23,Liverpool Street,51.517297,-0.0823724
24,Pimlico,51.490744,-0.1403619
24,Victoria,51.4309209,-0.0936496
24,Parliament Square,51.5007668,-0.1261294
24,Trafalgar Square,51.508039,-0.128069
24,Tottenham Court Road,51.5180841,-0.1315221
24,Tottenham Court Road,51.5180841,-0.1315221
24,Warren Street,51.5237815,-0.1407361
24,Mornington Crescent,51.5335427,-0.1406798
24,Camden Town,51.5390261,-0.1425516
24,Chalk Farm,51.5444834,-0.152158
24,Hampstead Heath,51.5608294,-0.1629416
25,Oxford Circus,51.5164398,-0.1324736
25,Holborn,51.5181161,-0.1104144
25,Holborn,51.5181161,-0.1104144
25,City Thameslink,51.5140438,-0.1033475
25,St. Paul's,51.4309209,-0.0936496
25,Bank,51.4309209,-0.0936496
25,Aldgate,51.5134081,-0.0770975
25,Mile End,51.52354529999999,-0.0330122
25,Bow Church,51.5287753,-0.0167013
25,Bow Church,51.5287753,-0.0167013
25,Stratford,51.5426313,-0.0010369
25,"Forest Gate, Police Station",51.5467822,0.0309995
25,Manor Park,51.4568223,-0.0013946
25,Ilford Broadway,51.556619,0.076251
25,Ilford,51.556619,0.076251
26,Hackney Wick,51.544579,-0.0256935
26,"Hackney, Well Street",51.5399525,-0.0546394
26,Ash Grove,51.4069459,-0.0561859
26,Shoreditch,51.5229106,-0.0777472
26,Shoreditch,51.5229106,-0.0777472
26,Liverpool Street,51.5172811,-0.0822137
26,Mansion House,51.51300699999999,-0.08950899999999999
26,Aldwych,51.5130774,-0.1162049
26,Waterloo,51.4309209,-0.0936496
27,"Chiswick, Business Park",51.4930604,-0.2748696
27,"Stamford Brook, Bus Garage",51.493069,-0.2493815
27,Hammersmith,51.491187,-0.223731
27,"Kensington, Holland Road",51.4975402,-0.2073943
27,"Kensington, Holland Road",51.4975402,-0.2073943
27,Notting Hill Gate,51.5091914,-0.1947424
27,Paddington,51.4309209,-0.0936496
27,Edgware Road Station,51.51988249999999,-0.1678336
27,Baker Street Station,51.5231548,-0.156863
27,Warren Street,51.5237196,-0.1409656
27,Mornington Crescent,51.5338447,-0.1406486
27,Camden Town,51.5390261,-0.1425516
27,Chalk Farm,51.5444834,-0.152158
28,Kensal Rise,51.5345071,-0.2250186
28,"Harrow Road, Elgin Avenue",51.520765,-0.1810053
28,Westbourne Park,51.5181268,-0.190915
28,Notting Hill Gate,51.5096114,-0.1943814
28,"Kensington, Holland Road",51.4978412,-0.2072414
28,"North End Road, Lillie Road",51.4857738,-0.2013501
28,Fulham Broadway,51.4803466,-0.1969636
28,New Kings Road,51.4733974,-0.1978029
28,"Wandsworth Bridge, South Side",51.4651939,-0.1880094
28,"Wandsworth, Town Hall",51.4570227,-0.191114
28,Wandsworth,51.45837299999999,-0.1891356
29,Wood Green,51.5971722,-0.1098021
29,Wood Green,51.5971722,-0.1098021
29,Turnpike Lane Station,51.5904278,-0.1027587
29,Finsbury Park Station,51.5646425,-0.1058553
29,Finsbury Park Station,51.5646425,-0.1058553
29,"Holloway, Nag's Head",51.4309209,-0.0936496
29,"Holloway, Nag's Head",51.4309209,-0.0936496
29,Camden Town,51.5390261,-0.1425516
29,Mornington Crescent,51.533949,-0.1406149
29,Warren Street,51.5236972,-0.141188
29,Tottenham Court Road,51.5180123,-0.131601
29,Trafalgar Square,51.508039,-0.128069
29,Trafalgar Square,51.508039,-0.128069
30,Marble Arch,51.5133344,-0.1596871
30,Portman Square,51.5156011,-0.1569817
30,Baker Street Station,51.5231548,-0.156863
30,Warren Street,51.52360400000001,-0.1416947
30,Euston,51.530473,-0.1232482
30,King's Cross,51.5347488,-0.1245845
30,Islington Angel,51.5357662,-0.1025254
30,Islington Green,51.5357662,-0.1025254
30,Highbury & Islington,51.5569649,-0.0979656
30,Highbury & Islington,51.5569649,-0.0979656
30,Mildmay Park,51.54806050000001,-0.0838744
30,Hackney Central,51.5482344,-0.05738749999999999
30,Hackney Wick,51.544579,-0.0256935
31,Camden Town,51.5390261,-0.1425516
31,Chalk Farm,51.5444834,-0.152158
31,Swiss Cottage,51.5425872,-0.1724737
31,Swiss Cottage,51.5425872,-0.1724737
31,South Hampstead Station,51.5412969,-0.1790611
31,Kilburn High Road Station,51.537243,-0.192318
31,Kilburn High Road Station,51.537243,-0.192318
31,Kilburn Park,51.53504119999999,-0.1938988
31,"Maida Hill, The Chippenham",51.5243627,-0.2017331
31,Westbourne Park,51.5178176,-0.1909353
31,Westbourne Park,51.5178176,-0.1909353
31,Notting Hill Gate,51.51029399999999,-0.1975027
31,Holland Park Roundabout,51.5042925,-0.217039
31,White City,51.51146199999999,-0.2376332
32,Edgware,51.61548819999999,-0.2609598
32,Burnt Oak Broadway,51.5991027,-0.2653717
32,"Colindale, Superstores",51.594215,-0.2618927
32,West Hendon Broadway,51.5740989,-0.235281
32,Staples Corner,51.5714404,-0.2319415
32,Cricklewood Bus Garage,51.56195959999999,-0.2224221
32,Cricklewood Broadway,51.5531284,-0.2111219
32,Kilburn Park,51.53504119999999,-0.1938988
33,"Fulwell, Stanley Road",51.4285891,-0.3426514
33,Teddington,51.4268694,-0.3338681
33,Twickenham,51.4453043,-0.3375429
33,Richmond,51.4309209,-0.0936496
33,"East Sheen, Queen's Road",51.46676369999999,-0.2595881
33,Barnes Common,51.4681254,-0.2413995
33,"Barnes, Red Lion",51.4755063,-0.2389859
33,Hammersmith,51.491187,-0.223731
34,Barnet Church,51.6526856,-0.1992227
34,"Barnet, Odeon",51.64663059999999,-0.1865655
34,Whetstone,51.4309209,-0.0936496
34,New Southgate,51.61100099999999,-0.135469
34,Arnos Grove,51.6222675,-0.1278413
34,"Palmers Green, North Circular Road",51.6214872,-0.1075657
34,"Edmonton, Cambridge Roundabout",51.4309209,-0.0936496
34,North Middlesex Hospital,51.6130935,-0.075041
34,"Edmonton, Angel",51.6241533,-0.0603899
34,"Angel Road, Eleys Estate",51.4309209,-0.0936496
34,"Walthamstow, Crooked Billet",51.601088,-0.0159737
34,Walthamstow Central,51.5830128,-0.019886
35,Clapham Junction,51.4651737,-0.1708113
35,Clapham Common,51.4589252,-0.1493071
35,Brixton,51.4612794,-0.1156148
35,Brixton,51.4612794,-0.1156148
35,Camberwell Green,51.47418649999999,-0.09230569999999999
35,Elephant & Castle,51.4933962,-0.09867
35,Elephant & Castle,51.4933962,-0.09867
35,London Bridge,51.5078788,-0.0877321
35,London Bridge,51.5078788,-0.0877321
35,Shoreditch,51.5229106,-0.0777472
36,Queen's Park,51.5345448,-0.2043853
36,"Harrow Road, Elgin Avenue",51.520765,-0.1810053
36,Paddington,51.4309209,-0.0936496
36,Marble Arch,51.5133297,-0.1597241
36,Hyde Park Corner,51.5029347,-0.1508562
36,Vauxhall,51.4861671,-0.12172
36,Camberwell Green,51.47418649999999,-0.09230569999999999
36,Peckham,51.47032369999999,-0.0673872
36,Peckham,51.47032369999999,-0.0673872
36,New Cross Gate,51.4749904,-0.0403466
37,Putney Heath,51.4535043,-0.2295163
37,Wandsworth,51.45837299999999,-0.1891356
37,Clapham Junction,51.4651737,-0.1708113
37,Clapham Junction,51.4651737,-0.1708113
37,Clapham Common,51.4589252,-0.1493071
37,Brixton,51.4612794,-0.1156148
37,Herne Hill,51.4609208,-0.0985404
37,East Dulwich,51.4545635,-0.0732101
37,Peckham Rye,51.464316,-0.06563229999999999
37,Peckham,51.47032369999999,-0.0673872
38,Clapton Pond,51.5561061,-0.05490830000000001
38,Hackney Central,51.5482344,-0.05738749999999999
38,Mildmay Park,51.5483296,-0.0839477
38,Islington Green,51.5356013,-0.1033279
38,Islington Angel,51.5356013,-0.1033279
38,Rosebery Avenue,51.5244006,-0.1107607
38,Holborn,51.51811559999999,-0.1104102
38,Piccadilly Circus,51.5112652,-0.1343363
38,Hyde Park Corner,51.5029347,-0.1508562
38,Victoria,51.4309209,-0.0936496
39,Putney Bridge,51.4669712,-0.2129034
39,Putney Station,51.4611807,-0.2164913
39,Putney Heath,51.4535043,-0.2295163
39,"Southfields, Granville Road",51.4497918,-0.2017799
39,Wandsworth,51.45837299999999,-0.1891356
39,Clapham Junction,51.4651737,-0.1708113
40,Dulwich Library,51.4488677,-0.07447669999999999
40,East Dulwich,51.4545635,-0.0732101
40,Camberwell Green,51.4755856,-0.09233469999999999
40,Elephant & Castle,51.4937595,-0.09819599999999999
40,Elephant & Castle,51.4937595,-0.09819599999999999
40,London Bridge,51.5078788,-0.0877321
40,Aldgate,51.5133004,-0.0774081
41,Archway,51.4694651,-0.2531938
41,Hornsey Rise,51.5710037,-0.1243396
41,Crouch End,51.5819979,-0.1221464
41,Hornsey,51.5872715,-0.1103806
41,West Green,51.586254,-0.0867628
41,"Green Lanes, West Green Road",51.5841132,-0.07532190000000001
41,Seven Sisters,51.582652,-0.0747232
41,Tottenham Hale,51.5892808,-0.06105049999999999
42,"East Dulwich, Sainsburys",51.4545635,-0.0732101
42,Camberwell Green,51.4755856,-0.09233469999999999
42,Camberwell Green,51.4755856,-0.09233469999999999
42,Bricklayer's Arms,51.4661409,-0.2174147
42,Tower Gateway,51.5106312,-0.0737553
42,Aldgate,51.5169305,-0.064391
42,Liverpool Street,51.5169921,-0.0810587
43,Friern Barnet,51.6141967,-0.1540148
43,Muswell Hill,51.5911816,-0.1443015
43,Muswell Hill,51.5911816,-0.1443015
43,Archway,51.4309209,-0.0936496
43,"Holloway, Nag's Head",51.5841265,-0.0111748
43,Highbury & Islington,51.5569649,-0.0979656
43,Islington Angel,51.5354865,-0.103688
43,Angel,51.4309209,-0.0936496
43,Old Street Station,51.5256719,-0.0874922
43,Moorgate,51.5163044,-0.0890892
43,Bank Station,51.51100229999999,-0.0866591
43,London Bridge,51.5078788,-0.0877321
44,Victoria,51.4309209,-0.0936496
44,Battersea Park Station,51.47696,-0.14751
44,"Battersea, Latchmere Road",51.4701066,-0.1644671
44,Wandsworth,51.45837299999999,-0.1891356
44,Wandsworth,51.45837299999999,-0.1891356
44,Wandsworth,51.45837299999999,-0.1891356
44,"Garratt Lane, Wimbledon Road",51.4324265,-0.1823902
44,Tooting Broadway,51.427867,-0.1678142
44,Tooting Station,51.41986989999999,-0.16136
45,King's Cross,51.5347488,-0.1245845
45,"Farringdon Street, Smithfield",51.5179207,-0.1055172
45,Ludgate Circus,51.5140743,-0.1043248
45,Camberwell Green,51.4755856,-0.09233469999999999
45,Brixton,51.4612794,-0.1156148
45,Brixton,51.4612794,-0.1156148
45,Clapham Park,51.4476066,-0.1431943
46,Paddington,51.4309209,-0.0936496
46,Warwick Avenue,51.5242448,-0.1861688
46,Swiss Cottage,51.5425872,-0.1724737
46,Hampstead Heath,51.5608294,-0.1629416
46,King's Cross,51.5347488,-0.1245845
46,King's Cross,51.5347488,-0.1245845
46,St Bartholomew's Hospital,51.51749599999999,-0.1000463
47,"Bellingham, Catford Bus Garage",51.434704,-0.017839
47,"Lewisham, Shopping Centre",51.46175909999999,-0.0119106
47,"Deptford, Church Street",51.4746631,-0.0239358
47,Deptford Bridge,51.4744133,-0.0214318
47,Surrey Quays,51.4944172,-0.0383063
47,Canada Water,51.4962989,-0.0482742
47,London Bridge,51.5072178,-0.1275862
47,Liverpool Street,51.5169916,-0.08105749999999999
47,"Tower Bridge Road, Druid Street",51.5003867,-0.07642150000000002
47,Shoreditch,51.5229106,-0.0777472
48,Walthamstow Central,51.5830128,-0.019886
48,Leyton Bakers Arms,51.5753824,-0.0130696
48,Clapton Pond,51.5561061,-0.05490830000000001
48,Clapton Pond,51.5561061,-0.05490830000000001
48,Clapton Pond,51.5561061,-0.05490830000000001
48,Hackney Well Street,51.5400447,-0.0529401
48,Ash Grove,51.5027483,-0.2987112
48,Shoreditch,51.5229106,-0.0777472
48,Liverpool Street,51.5169915,-0.0810573
48,Monument,51.4309209,-0.0936496
48,London Bridge,51.5078788,-0.0877321
48,London Bridge,51.5078788,-0.0877321
49,Clapham Junction,51.4651737,-0.1708113
49,"Battersea, Latchmere Road",51.4701063,-0.1641724
49,"Battersea Bridge, South Side",51.4811674,-0.1725411
49,South Kensington,51.4953291,-0.1789909
49,"Kensington, Palace Gate",51.4997084,-0.1839913
49,"Kensington, Holland Road",51.4981321,-0.2082809
49,Holland Park Roundabout,51.5042925,-0.217039
49,White City,51.51146199999999,-0.2376332
50,Croydon Town Centre,51.3769529,-0.0956895
50,West Croydon,51.3684193,-0.0998425
50,"Thornton Heath, High Street",51.3985843,-0.0946916
50,Norbury,51.4085878,-0.1213899
50,"Streatham, Green Lane",51.40957599999999,-0.1064891
50,Streatham Station,51.4259857,-0.131308
50,Streatham Hill Station,51.4382009,-0.1270706
50,Clapham Park,51.4476066,-0.1431943
50,Clapham Common,51.4589252,-0.1493071
50,Stockwell,51.4695189,-0.1194507
51,Woolwich,51.4894752,0.06758829999999999
51,Plumstead Common,51.4810415,0.0713811
51,Welling Station,51.4648,0.10172
51,Welling Corner,51.4626258,0.1081541
51,Sidcup Station,51.4339345,0.1038351
51,Foots Cray,51.4174447,0.1210622
51,St Mary Cray Station,51.3957762,0.1071945
51,"Orpington, Perry Hall Road",51.3822834,0.1033862
51,Orpington War Memorial,51.373203,0.09753479999999999
51,Orpington Station,51.37329,0.08911999999999999
52,Victoria,51.5110737,-0.1077217
52,Hyde Park Corner,51.5029347,-0.1508562
52,Hyde Park Corner,51.5029347,-0.1508562
52,Royal Albert Hall,51.5009088,-0.177366
52,Notting Hill Gate,51.50948649999999,-0.1953925
52,Notting Hill Gate,51.50948649999999,-0.1953925
52,Notting Hill Gate,51.50948649999999,-0.1953925
52,"Ladbroke Grove, Sainsbury's",51.5261769,-0.2177619
52,Kensal Rise,51.5345071,-0.2250186
52,"Willesden, Bus Garage",51.5474482,-0.2394372
53,Plumstead Station,51.4896774,0.0847463
53,Plumstead Common,51.4823231,0.0695262
53,Woolwich,51.4894752,0.06758829999999999
53,Woolwich,51.4894752,0.06758829999999999
53,Charlton Village,51.4900403,0.0307737
53,"Blackheath, Royal Standard",51.4767792,0.0187506
53,"Blackheath, Royal Standard",51.4767792,0.0187506
53,Deptford Bridge,51.4743135,-0.0215605
53,New Cross,51.4769047,-0.0336897
53,New Cross Gate,51.4771213,-0.0504367
53,Bricklayer's Arms,51.4661409,-0.2174147
53,Elephant & Castle,51.4935422,-0.09859019999999999
53,Lambeth North,51.4935082,-0.1178424
53,Lambeth North,51.4935082,-0.1178424
53,Parliament Square,51.5007668,-0.1261294
53,"Whitehall, Horse Guards",51.506168,-0.1268165
54,Elmers End,51.39749,-0.0474767
54,"Beckenham, War Memorial",51.406914,-0.0320175
54,"Beckenham, War Memorial",51.406914,-0.0320175
54,"Bellingham, Catford Bus Garage",51.434704,-0.017839
54,"Catford, Town Centre",51.4453954,-0.0160913
54,"Catford, Town Centre",51.4453954,-0.0160913
54,Lewisham Shopping Centre,51.46175909999999,-0.0119106
54,Blackheath Village,51.4652738,0.0094822
54,Charlton Village,51.4792826,0.0248846
54,"Blackheath, Royal Standard",51.4767792,0.0187506
54,Woolwich,51.4894752,0.06758829999999999
55,"Leyton, Bakers Arms",51.5753824,-0.0130696
55,Clapton Pond,51.5561061,-0.05490830000000001
55,Clapton Pond,51.5561061,-0.05490830000000001
55,Clapton Pond,51.5561061,-0.05490830000000001
55,Hackney Well Street,51.5409698,-0.0502274
55,Ash Grove,51.6354767,-0.0751363
55,Shoreditch,51.5229106,-0.0777472
55,Old Street Station,51.5256719,-0.0874922
55,Old Street Station,51.5256719,-0.0874922
55,Clerkenwell Green,51.5227521,-0.1059866
55,Holborn,51.5181148,-0.1104047
55,Holborn,51.5181148,-0.1104047
55,Oxford Circus,51.5161662,-0.1326994
56,Whipps Cross,51.581499,0.0001219
56,"Leyton, Bakers Arms",51.5753824,-0.0130696
56,Clapton Pond,51.5561061,-0.05490830000000001
56,Clapton Pond,51.5561061,-0.05490830000000001
56,Dalston Junction,51.5459999,-0.0751485
